ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
2026,Oil_thermal,0.5456,-3.05445119,-69.002235,2018,151851.3012
2030,Oil_thermal,0.232,-12.9999983,-60.94480395,2018,50990.28764
2034,Oil_thermal,3.18,-3.70101671,-65.33081093,2018,885057.0706
2038,Oil_thermal,1.92,-3.41817574,-68.28735283,2018,534374.0804
2050,Oil_thermal,5.35,-7.20250574,-59.88690518,2018,1489011.109
2054,Oil_thermal,7.67,-5.12066596,-60.38043633,2018,2134713.123
2062,Oil_thermal,1.52,-4.36615749,-70.18798928,2018,423046.147
2066,Oil_thermal,7.94,-3.57942916,-59.13275442,2018,2209859.478
2070,Oil_thermal,0.9,-4.04549803,-59.37053558,2018,250487.8502
2074,Oil_thermal,1.222,-1.89737215,-50.21113971,2018,340106.8366
2078,Oil_thermal,0.72,-7.35277998,-50.4075014,2018,200390.2801
2082,Oil_thermal,5.26,-0.97274561,-62.9256602,2018,1463962.324
2086,Oil_thermal,0.44,-9.29167023,-50.04608449,2018,122460.7267
2090,Oil_thermal,2.982,-2.8063048,-57.06650043,2018,829949.7436
2094,Oil_thermal,0.3088,-8.52174068,-46.74677434,2018,85945.16459
2098,Oil_thermal,5.12,-4.37498902,-70.02734843,2018,1424997.548
2102,Oil_thermal,6.52,-3.89780895,-61.37472681,2018,1814645.315
2106,Oil_thermal,0.75,-3.07833887,-68.06277772,2018,208739.8751
2110,Oil_thermal,2.76,-2.96885845,-57.58803746,2018,768162.7405
2114,Oil_thermal,7.641,-8.76805555,-67.31888888,2018,2126641.848
2118,Oil_thermal,0.224,-12.43831043,-64.22856358,2018,49232.00186
2122,Oil_thermal,5.6,-4.38972222,-59.59611111,2018,1558591.068
2130,Oil_thermal,4.1,-2.46083334,-57.10277778,2018,1141111.317
2138,Oil_thermal,169.08,-7.23073189,-35.889979,2018,50415641.44
2142,Oil_thermal,0.55,-3.30562507,-60.61374745,2018,153075.9084
2146,Oil_thermal,3.38,-6.53444444,-64.38361111,2018,940721.0373
2150,Oil_thermal,5.456,-4.87722222,-66.89638889,2018,1518513.012
2154,Oil_thermal,2.42,-3.19739694,-59.82631389,2018,673533.9971
2158,Oil_thermal,17.52,-3.81888888,-60.36805553,2018,4876163.483
2162,Oil_thermal,0.8544,-3.30496317,-60.61485602,2018,237796.4658
2166,Oil_thermal,32.6,-21.54869966,-47.77251455,2018,7165014.556
2170,Oil_thermal,138.172,-22.35628767,-46.96053455,2018,30368232.86
2174,Oil_thermal,19.31,-4.09055556,-63.14694444,2018,5374355.985
2182,Oil_thermal,10.946,-13.11489866,-60.51859055,2018,2405774.519
2186,Oil_thermal,74.4,-29.93900967,-51.70853455,2018,34137543.36
2190,Oil_thermal,3.38,-7.44083333,-70.02972222,2018,940721.0373
2194,Oil_thermal,0.55,-4.37212137,-70.19218565,2018,153075.9084
2198,Oil_thermal,0.06,-11.04799138,-45.19299114,2018,17890.57539
2206,Oil_thermal,6.12,-2.52452989,-66.03914881,2018,1703317.381
2214,Oil_thermal,1.28,-7.5460003,-72.58400008,2018,356249.3869
2218,Oil_thermal,13.25,-7.51577731,-63.02464789,2018,3687737.794
2222,Oil_thermal,1.11,-0.12600966,-67.07953455,2018,308935.0152
2230,Oil_thermal,0.438,-2.93090559,-69.69636525,2018,121904.0871
2234,Oil_thermal,2.68,-7.05472225,-71.691389,2018,745897.1538
2238,Oil_thermal,29.7,-3.13416702,-58.44610748,2018,8266099.056
2242,Oil_thermal,1.76,-6.43944471,-68.24611134,2018,489842.907
2246,Oil_thermal,0.324,-15.24616694,-40.24738111,2018,96609.10708
2250,Oil_thermal,0.434,-3.59795366,-60.80803455,2018,120790.8077
2254,Oil_thermal,0.28,-1.8219442,-66.60888918,2018,77929.55339
2266,Oil_thermal,1.22,-3.47388902,-66.06694405,2018,339550.1969
2270,Oil_thermal,6.54,-2.74226188,-66.76832294,2018,1820211.711
2274,Oil_thermal,6.3,-7.26583333,-64.79361111,2018,1753414.951
2278,Oil_thermal,1.425,-1.88010513,-66.99727264,2018,396605.7628
2282,Oil_thermal,0.3,-0.79492201,-47.59874769,2018,83495.95006
2286,Oil_thermal,15.55,-3.29128766,-60.60747855,2018,4327873.411
2290,Oil_thermal,6.02,-3.43210867,-60.45940728,2018,1675485.398
2294,Oil_thermal,6.45,-5.81487451,-61.29264516,2018,1795162.926
2298,Oil_thermal,3.9,-1.83504968,-65.60700876,2018,1085447.351
2302,Oil_thermal,9.68,-3.39555556,-57.71611111,2018,2694135.988
2306,Oil_thermal,1.825,-21.43982535,-47.34580139,2018,401108.9437
2310,Oil_thermal,0.372,-2.4570353,-57.28118077,2018,103534.9781
2314,Oil_thermal,0.42,-1.88432068,-48.76789855,2018,116894.3301
2318,Oil_thermal,4.2,-1.52733889,-52.576835,2018,1168943.301
2322,Oil_thermal,8,-0.92305556,-52.43305556,2018,2226558.668
2326,Oil_thermal,0.1,-3.86277772,-62.48166664,2018,27831.98335
2330,Oil_thermal,4.68,-2.18916664,-56.71444444,2018,1302536.821
2338,Oil_thermal,3.597,-9.84350966,-57.80192344,2018,790569.2441
2342,Oil_thermal,0.048,-11.71992506,-61.77320562,2018,10549.71468
2346,Oil_thermal,3.2,-10.41010773,-65.33184863,2018,703314.3122
2350,Oil_thermal,2.683,-13.02200966,-57.06453455,2018,589685.0937
2354,Oil_thermal,2.502,-9.96795411,-57.45553455,2018,549903.8779
2358,Oil_thermal,9.164,-3.89972222,-59.09222222,2018,2550522.954
2362,Oil_thermal,5.2,-2.62369772,-60.9553335,2018,1447263.134
2366,Oil_thermal,5.08,-3.38638889,-59.27388889,2018,1413864.754
2370,Oil_thermal,9.125,-7.03489855,-55.394979,2018,2539668.481
2374,Oil_thermal,4.42,-3.22027778,-59.02194444,2018,1230173.664
2378,Oil_thermal,175.56,-16.80600967,-49.914979,2018,38585581.46
2382,Oil_thermal,1.2,-3.0000541,-47.35538198,2018,333983.8002
2386,Oil_thermal,29.55,-2.63292277,-56.74383495,2018,8224351.081
2390,Oil_thermal,5.28,-7.70598852,-66.99989767,2018,1469528.721
2394,Oil_thermal,0.818,-2.79666635,-57.27972179,2018,227665.6238
2398,Oil_thermal,13,-11.68323166,-61.17497855,2018,2857214.394
2402,Oil_thermal,390,-23.69628767,-46.66859055,2018,85716431.81
2406,Oil_thermal,0.048,-6.75281556,-37.74468611,2018,10549.71468
2410,Oil_thermal,15.3,-1.76200966,-55.85653455,2018,4258293.453
2414,Oil_thermal,2.3,-2.4210648,-48.15092695,2018,640135.6171
2418,Oil_thermal,71.9,-29.8698262,-51.17719592,2018,32990448.48
2438,Oil_thermal,2.344,-12.93517633,-51.81275678,2018,515177.7337
2442,Oil_thermal,6,-23.87383333,-46.42641667,2018,1318714.335
2446,Oil_thermal,2.67,-2.57139445,-57.86943436,2018,743113.9555
2454,Oil_thermal,2.84,-0.42055555,-65.03527779,2018,790428.3272
2462,Oil_thermal,20.02,-4.25350966,-69.92914555,2018,5571963.067
2466,Oil_thermal,3.78,-5.61739866,-63.17831255,2018,1052048.971
2470,Oil_thermal,16.482,-3.35045366,-64.66081255,2018,4587267.496
2474,Oil_thermal,4.2,-2.88781371,-67.79418371,2018,1168943.301
2478,Oil_thermal,4.7592,-3.84517633,-32.41720121,2018,1419080.44
2482,Oil_thermal,0.95,-3.69305555,-61.06444444,2018,264403.8418
2490,Oil_thermal,4.94,-2.53073166,-57.75109055,2018,1374899.978
2498,Oil_thermal,5.65,-2.61391578,-56.66644576,2018,1572507.059
2502,Oil_thermal,0.308,-1.39136033,-69.42428279,2018,85722.50872
2506,Oil_thermal,1.355,-3.53235922,-64.41015251,2018,377123.3744
2510,Oil_thermal,0.429,-2.78900966,-57.06053455,2018,119399.2086
2514,Oil_thermal,0.686,-3.27694444,-60.93305555,2018,190927.4058
2518,Oil_thermal,1.112,-8.84045411,-49.72192344,2018,309491.6549
2522,Oil_thermal,5.02,-3.10591691,-67.94644389,2018,1397165.564
2526,Oil_thermal,0.016,-1.395,-61.78416667,2018,4453.117336
2530,Oil_thermal,2.2,-29.75628744,-51.13775678,2018,1009443.486
2534,Oil_thermal,0.2592,-1.52733889,-52.576835,2018,72140.50085
2538,Oil_thermal,4.12,-3.46406418,-68.94884092,2018,1146677.714
2546,Oil_thermal,0.789,-2.95045366,-58.05247855,2018,219594.3486
2550,Oil_thermal,225.1,-20.12500967,-40.29853455,2018,49473766.15
2554,Oil_thermal,8.988,-23.20766388,-46.82340351,2018,1975434.075
2558,Oil_thermal,5.1,-2.74968043,-58.02233714,2018,1419431.151
2566,Oil_thermal,8.78,-0.12944444,-67.08972222,2018,2443648.138
2574,Oil_thermal,2.76,-3.12184266,-58.14775655,2018,768162.7405
2578,Oil_thermal,8.2,-6.66055601,-69.8761111,2018,2282222.635
2582,Oil_thermal,5.1,-2.98601703,-65.15742708,2018,1419431.151
2586,Oil_thermal,0.72,-1.79795411,-50.70581233,2018,200390.2801
2598,Oil_thermal,2.68,-2.83777326,-58.20971967,2018,745897.1538
2602,Oil_thermal,0.72,-0.12600966,-67.07953455,2018,200390.2801
2610,Oil_thermal,5,-23.48914378,-46.43968359,2018,1098928.613
2630,Oil_thermal,7.59,-3.13359877,-58.48522924,2018,2112447.536
2634,Oil_thermal,4.85,-1.50598776,-48.62601361,2018,1349851.193
2638,Oil_thermal,3.05,-22.78079297,-45.16880095,2018,670346.4539
2646,Oil_thermal,0.2,-2.67617447,-56.62643685,2018,55663.9667
2650,Oil_thermal,0.08,-3.19739694,-59.82631389,2018,22265.58668
