ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
445,Biomass_thermal,4.4,-17.8225,-50.5393,2017,3178556.802
449,Biomass_thermal,15,-17.96928201,-50.3169228,2017,10835989.1
453,Biomass_thermal,46.52,-18.07075777,-49.67077183,2017,33606014.19
457,Biomass_thermal,27.2,-13.78094966,-57.84057455,2017,19649260.23
461,Biomass_thermal,37.5,-14.75879801,-57.19577445,2017,27089972.74
465,Biomass_thermal,36,-22.87555556,-52.18083333,2017,26302337.86
469,Biomass_thermal,9,-23.40958889,-53.37387889,2017,6575584.466
473,Biomass_thermal,2.4,-23.90916666,-53.47242222,2017,1753489.191
477,Biomass_thermal,18.4,-23.87400967,-51.83653455,2017,13443417.13
481,Biomass_thermal,50,-23.27075655,-52.48755193,2017,36531024.81
485,Biomass_thermal,50.5,-23.74800967,-52.87333455,2017,36896335.06
489,Biomass_thermal,15,-23.9396111,-53.08800001,2017,10959307.44
493,Biomass_thermal,4.365,-23.69424444,-52.20846944,2017,3189158.466
497,Biomass_thermal,3.4,-23.39527666,-52.08389855,2017,2484109.687
501,Biomass_thermal,20,-23.09315441,-49.94125682,2017,14612409.92
505,Biomass_thermal,3.6,-23.68217301,-50.41424937,2017,2630233.786
509,Biomass_thermal,6,-23.15999345,-50.10409942,2017,4383722.977
513,Biomass_thermal,4,-22.88915966,-51.39313455,2017,2922481.985
517,Biomass_thermal,3.6,-23.68190967,-51.68313455,2017,2630233.786
521,Biomass_thermal,4.2,-23.07075,-47.37063,2017,3034076.947
525,Biomass_thermal,3.8,-20.30130878,-42.69056232,2017,2745117.238
529,Biomass_thermal,6.4,-21.72036753,-47.64046316,2017,4623355.348
533,Biomass_thermal,2.22,-30.33200967,-54.31053455,2017,1621977.502
537,Biomass_thermal,15,-18.87200967,-49.25243455,2017,10835989.1
541,Biomass_thermal,16.2,-22.00950967,-47.99263455,2017,11702868.23
545,Biomass_thermal,4.8,-22.79888889,-47.66111111,2017,3467516.511
549,Biomass_thermal,1.52,-22.66365,-50.21668,2017,1098046.895
553,Biomass_thermal,101.875,-19.94484195,-47.81275575,2017,73594425.96
557,Biomass_thermal,75,-22.63570967,-47.67492455,2017,54179945.49
561,Biomass_thermal,58,-21.10566967,-48.06798455,2017,41899157.84
565,Biomass_thermal,10,-21.48338225,-47.76943429,2017,7223992.732
569,Biomass_thermal,7,-21.59470567,-48.36364455,2017,5056794.912
573,Biomass_thermal,11.2,-21.57972222,-50.43166667,2017,8090871.86
577,Biomass_thermal,56.078,-22.24911111,-50.6525,2017,40510706.44
581,Biomass_thermal,16,-21.79036,-48.17444,2017,11558388.37
585,Biomass_thermal,5,-20.92946223,-48.5072133,2017,3611996.366
589,Biomass_thermal,3.04,-22.58944444,-48.77638889,2017,2196093.79
593,Biomass_thermal,23,-21.11628967,-47.95136455,2017,16615183.28
597,Biomass_thermal,63.7,-21.86566667,-51.26058333,2017,46016833.7
601,Biomass_thermal,30,-22.93118874,-51.9513959,2017,21918614.89
605,Biomass_thermal,30,-8.22388893,-35.27177774,2017,16175716.55
609,Biomass_thermal,44,-21.50855556,-49.21244444,2017,31785568.02
613,Biomass_thermal,0.302,-21.242395,-48.23506194,2017,218164.5805
617,Biomass_thermal,1.2,-22.81454306,-50.079125,2017,866879.1278
621,Biomass_thermal,54,-20.74780967,-47.42183455,2017,39009560.75
625,Biomass_thermal,4,-21.56051433,-49.8698453,2017,2889597.093
629,Biomass_thermal,5,-21.05867212,-50.46474346,2017,3611996.366
633,Biomass_thermal,1.968,-22.23870689,-48.47626309,2017,1421681.77
637,Biomass_thermal,60,-23.48905967,-48.12474455,2017,43343956.39
641,Biomass_thermal,30,-19.80914552,-48.72552628,2017,21671978.2
645,Biomass_thermal,24,-19.70461967,-50.32885455,2017,17337582.56
649,Biomass_thermal,4.8,-20.90855285,-50.41105429,2017,3467516.511
653,Biomass_thermal,28.8,-6.98690966,-35.01433455,2017,15528687.89
657,Biomass_thermal,47,-7.90577967,-35.28467455,2017,25341955.93
661,Biomass_thermal,54.938,-19.9799,-48.2645,2017,39687171.27
665,Biomass_thermal,20.5,-10.15063889,-36.542,2017,11053406.31
669,Biomass_thermal,17.2,-9.01106611,-36.05738806,2017,9274077.488
673,Biomass_thermal,12.6,-8.63692966,-35.26173455,2017,6793800.951
677,Biomass_thermal,4,-9.73915611,-35.89306889,2017,2156762.207
681,Biomass_thermal,4.4,-10.292,-36.49977778,2017,2372438.427
685,Biomass_thermal,2.4,-9.33352966,-36.15008455,2017,1294057.324
689,Biomass_thermal,8,-21.2940547,-46.81347719,2017,5779194.185
693,Biomass_thermal,4.95,-9.12085,-36.01421,2017,2668993.231
697,Biomass_thermal,3.825,-29.78250967,-55.76953455,2017,2794623.398
701,Biomass_thermal,4.032,-10.65453607,-51.41867782,2017,2912713.869
705,Biomass_thermal,40,-6.41613439,-35.0557286,2017,21567622.07
709,Biomass_thermal,26,-8.59336889,-35.116405,2017,14018954.34
713,Biomass_thermal,21,-6.22663966,-35.19802455,2017,11323001.58
717,Biomass_thermal,30,-7.41761966,-35.24413455,2017,16175716.55
721,Biomass_thermal,10,-8.34958333,-35.34802778,2017,5391905.516
725,Biomass_thermal,16,-9.49784523,-40.36593336,2017,8627048.826
729,Biomass_thermal,11.2,-8.39367685,-35.08970124,2017,6038934.178
733,Biomass_thermal,27.4,-9.28594966,-35.55658455,2017,14773821.11
737,Biomass_thermal,3,-8.76422222,-35.31622222,2017,1617571.655
741,Biomass_thermal,18,-9.88113966,-36.15073455,2017,9705429.929
745,Biomass_thermal,4.5,-21.43658795,-47.34203135,2017,3250796.729
749,Biomass_thermal,70,-21.05223466,-48.26262373,2017,50567949.12
753,Biomass_thermal,9.5,-23.34217,-52.48046,2017,6940894.714
757,Biomass_thermal,7,-22.3695325,-48.68796553,2017,5056794.912
761,Biomass_thermal,20.2,-7.55923194,-34.99837611,2017,10891649.14
765,Biomass_thermal,30,-7.35327785,-35.02966974,2017,16175716.55
769,Biomass_thermal,83,-20.66194444,-48.53388889,2017,59959139.67
773,Biomass_thermal,33,-19.34060365,-40.01046146,2017,23839176.02
777,Biomass_thermal,26.205,-7.81754966,-35.00133455,2017,14129488.41
781,Biomass_thermal,40,-19.908505,-48.69663805,2017,28895970.93
785,Biomass_thermal,46,-18.21528,-45.9907,2017,33230366.57
789,Biomass_thermal,1.6,-21.51480389,-48.40024306,2017,1155838.837
793,Biomass_thermal,30,-22.94271999,-47.60201,2017,21671978.2
797,Biomass_thermal,9.5,-9.90749805,-36.35556306,2017,5122310.24
801,Biomass_thermal,40,-23.3726,-52.905,2017,29224819.85
805,Biomass_thermal,4.2,-17.83747012,-40.18804968,2017,3034076.947
809,Biomass_thermal,4.9,-29.80335495,-55.81619412,2017,3580040.432
813,Biomass_thermal,33,-18.45735773,-39.9453552,2017,23839176.02
817,Biomass_thermal,8,-10.5061,-37.05483306,2017,4313524.413
821,Biomass_thermal,20,-15.17540966,-49.74883455,2017,14447985.46
825,Biomass_thermal,6.2,-17.27425967,-50.13953455,2017,4478875.494
829,Biomass_thermal,32,-10.12338685,-36.27422068,2017,17254097.65
833,Biomass_thermal,10,-15.34290966,-49.72003455,2017,7223992.732
837,Biomass_thermal,8,-21.63349347,-48.34211234,2017,5779194.185
841,Biomass_thermal,21.7,-17.25757778,-47.68992222,2017,15676064.23
845,Biomass_thermal,140,-21.86474991,-54.0222483,2017,101135898.2
849,Biomass_thermal,2.18,-21.91805555,-47.50694444,2017,1574830.416
853,Biomass_thermal,2.6,-20.3036956,-49.20602265,2017,1878238.11
857,Biomass_thermal,13,-23.43027212,-51.97737024,2017,9498066.451
861,Biomass_thermal,5.775,-23.54472222,-52.64555556,2017,4219333.366
865,Biomass_thermal,62,-21.1528,-49.61139999,2017,44788754.94
869,Biomass_thermal,22,-7.88777191,-35.24401822,2017,11862192.14
873,Biomass_thermal,6.4,-8.51111611,-35.37613111,2017,3450819.53
877,Biomass_thermal,5,-19.52268333,-50.66037222,2017,3611996.366
881,Biomass_thermal,80,-18.42520967,-50.44173455,2017,57791941.85
885,Biomass_thermal,53,-20.40150967,-48.99113455,2017,38287161.48
889,Biomass_thermal,16.092,-20.08255005,-48.82074995,2017,11624849.1
893,Biomass_thermal,12,-19.92249,-50.40199,2017,8668791.278
897,Biomass_thermal,4.2,-20.08729111,-51.29901023,2017,3034076.947
901,Biomass_thermal,14,-9.62667,-36.19892,2017,7548667.723
905,Biomass_thermal,3.8,-21.09963194,-48.66984194,2017,2745117.238
909,Biomass_thermal,0.36,-22.73878744,-47.56453455,2017,260063.7383
913,Biomass_thermal,40,-20.52648189,-51.23453455,2017,28895970.93
917,Biomass_thermal,2.125,-19.56994384,-46.91343166,2017,1535098.456
921,Biomass_thermal,5,-20.21832164,-47.65333365,2017,3611996.366
925,Biomass_thermal,0.52,-21.55580967,-49.85853455,2017,375647.6221
929,Biomass_thermal,6,-19.88944444,-49.68972222,2017,4334395.639
933,Biomass_thermal,24,-17.92371056,-49.18953455,2017,17337582.56
937,Biomass_thermal,4.72,-18.33715,-49.86525,2017,3409724.569
941,Biomass_thermal,4,-23.16267633,-54.38453455,2017,2889597.093
945,Biomass_thermal,15,-21.13400967,-48.96353455,2017,10835989.1
949,Biomass_thermal,35,-22.70879989,-51.77740004,2017,25571717.37
953,Biomass_thermal,12.5,-28.67100967,-55.91470122,2017,9132756.203
957,Biomass_thermal,40,-18.54617517,-50.43477906,2017,28895970.93
961,Biomass_thermal,3.2,-21.99960161,-53.42531414,2017,2311677.674
965,Biomass_thermal,9.9,-9.48615805,-35.85242194,2017,5337986.461
969,Biomass_thermal,5,-19.59847966,-48.33144455,2017,3611996.366
973,Biomass_thermal,24,-19.81176967,-50.77506455,2017,17337582.56
977,Biomass_thermal,4.64,-21.42739855,-54.35953455,2017,3351932.628
981,Biomass_thermal,1.2,-23.08722,-49.16841,2017,866879.1278
985,Biomass_thermal,30,-12.99371954,-45.50832553,2017,16175716.55
989,Biomass_thermal,2.4,-8.89747978,-35.66660981,2017,1294057.324
993,Biomass_thermal,53,-21.7971775,-49.01213105,2017,38287161.48
997,Biomass_thermal,35,-20.72628744,-50.95253455,2017,25283974.56
1001,Biomass_thermal,15.504,-20.82783,-49.76524,2017,11200078.33
1005,Biomass_thermal,40.2,-21.09992467,-49.31767555,2017,29040450.78
1009,Biomass_thermal,4.16,-22.76501111,-50.11046389,2017,3005180.976
1013,Biomass_thermal,111,-21.41380967,-48.27863455,2017,80186319.32
1017,Biomass_thermal,1.2,-10.5061,-37.05483305,2017,647028.662
1021,Biomass_thermal,70,-22.040925,-53.841939,2017,50567949.12
1025,Biomass_thermal,10,-20.59804967,-49.19000455,2017,7223992.732
1029,Biomass_thermal,17.5,-10.76470966,-37.20453455,2017,9435834.653
1033,Biomass_thermal,16,-21.38492484,-46.24766547,2017,11558388.37
1037,Biomass_thermal,30,-19.80892967,-48.72954455,2017,21671978.2
1041,Biomass_thermal,54,-19.91832766,-49.14583455,2017,39009560.75
1045,Biomass_thermal,131.3,-22.52680631,-51.49399883,2017,94851024.57
1049,Biomass_thermal,25,-8.22395412,-35.27200675,2017,13479763.79
1053,Biomass_thermal,85,-20.07091189,-45.54293604,2017,61403938.22
1057,Biomass_thermal,90,-21.51390967,-54.70183455,2017,65015934.59
1061,Biomass_thermal,25,-20.08555555,-46.04416666,2017,18059981.83
1065,Biomass_thermal,2.288,-12.72759578,-60.12825122,2017,1652849.537
1069,Biomass_thermal,56,-15.19972222,-43.88477778,2017,40454359.3
1073,Biomass_thermal,80,-21.56020309,-49.86948456,2017,57791941.85
1077,Biomass_thermal,12,-20.11378297,-49.76029594,2017,8668791.278
1081,Biomass_thermal,23.5,-4.85472222,-42.88611111,2017,12670977.96
1085,Biomass_thermal,50,-21.05089555,-50.84410833,2017,36119963.66
1089,Biomass_thermal,68,-20.58104577,-49.94241511,2017,49123150.58
1093,Biomass_thermal,12,-19.713535,-47.983625,2017,8668791.278
1097,Biomass_thermal,22,-20.86324,-50.07932,2017,15892784.01
1101,Biomass_thermal,16.5,-22.78307967,-52.70404455,2017,12055238.19
1105,Biomass_thermal,4,-29.137735,-56.557895,2017,2922481.985
1109,Biomass_thermal,4,-10.16055556,-36.34777778,2017,2156762.207
1113,Biomass_thermal,4,-23.64608966,-46.63864455,2017,2889597.093
1117,Biomass_thermal,5,-21.08611111,-49.92194444,2017,3611996.366
1121,Biomass_thermal,1.2,-20.73729241,-49.76592696,2017,866879.1278
1125,Biomass_thermal,10,-18.38361111,-52.10638889,2017,7223992.732
1129,Biomass_thermal,20,-22.29160666,-55.09379555,2017,14447985.46
1133,Biomass_thermal,60,-21.7802247,-55.57659709,2017,43343956.39
1137,Biomass_thermal,80,-18.46697222,-52.60905556,2017,57791941.85
1141,Biomass_thermal,30,-20.58104577,-49.94241511,2017,21671978.2
1145,Biomass_thermal,130,-21.46663389,-54.38280389,2017,93911905.51
1149,Biomass_thermal,2.4,-8.91268805,-35.71978111,2017,1294057.324
1153,Biomass_thermal,110,-22.12020967,-51.75683455,2017,79463920.05
1157,Biomass_thermal,130,-18.60127208,-51.1912836,2017,93911905.51
1161,Biomass_thermal,55,-20.4184,-48.2114,2017,39731960.03
1165,Biomass_thermal,15,-20.31065667,-49.58983055,2017,10835989.1
1169,Biomass_thermal,40,-18.49445411,-49.64453455,2017,28895970.93
1173,Biomass_thermal,45,-19.3468018,-48.23246258,2017,32507967.29
1177,Biomass_thermal,95,-21.85030967,-50.24723455,2017,68627930.95
1181,Biomass_thermal,79.828,-18.54354805,-53.13304694,2017,57667689.18
1185,Biomass_thermal,72.7,-17.83474389,-53.28199306,2017,52518427.16
1189,Biomass_thermal,79.828,-17.52016266,-52.03963455,2017,57667689.18
1193,Biomass_thermal,72.7,-17.72462078,-53.02192344,2017,52518427.16
1197,Biomass_thermal,105,-17.691843,-51.61553455,2017,75851923.68
1201,Biomass_thermal,55,-19.06567666,-50.36258755,2017,39731960.03
1205,Biomass_thermal,136,-22.47792063,-48.53199852,2017,98246301.15
1209,Biomass_thermal,53,-9.91639113,-36.33397207,2017,28577099.24
1213,Biomass_thermal,60,-17.06217528,-46.18358438,2017,43343956.39
1217,Biomass_thermal,60,-23.0618,-49.1264,2017,43343956.39
1221,Biomass_thermal,44,-21.64912967,-41.39566455,2017,31785568.02
1225,Biomass_thermal,1.2,-11.93767633,-55.50192344,2017,866879.1278
1229,Biomass_thermal,80,-17.33808,-49.93442389,2017,57791941.85
1233,Biomass_thermal,61.5,-18.36900967,-49.26053455,2017,44427555.3
1237,Biomass_thermal,56,-18.97306768,-49.46223519,2017,40454359.3
1241,Biomass_thermal,38,-20.48622531,-49.53904795,2017,27451172.38
1245,Biomass_thermal,12.2,-7.50838722,-34.87588028,2017,6578124.73
1249,Biomass_thermal,114,-22.61045366,-54.68484255,2017,82353517.14
1253,Biomass_thermal,80,-22.43809722,-53.57806389,2017,57791941.85
1257,Biomass_thermal,44,-21.67627753,-49.78065823,2017,31785568.02
1261,Biomass_thermal,14.09,-20.71858,-46.62199,2017,10178605.76
1265,Biomass_thermal,3.2,-26.77534806,-51.019035,2017,2337985.588
1269,Biomass_thermal,8,-21.20628744,-49.73164566,2017,5779194.185
1273,Biomass_thermal,82,-19.30230967,-47.46403455,2017,59236740.4
1277,Biomass_thermal,45,-21.98752131,-47.45007137,2017,32507967.29
1281,Biomass_thermal,10,-21.99715944,-53.42626166,2017,7223992.732
1285,Biomass_thermal,4.825,-7.65666667,-35.36083333,2017,2601594.412
1289,Biomass_thermal,4.65,-21.19722223,-51.215,2017,3359156.62
1293,Biomass_thermal,76,-23.09573189,-49.58359011,2017,54902344.76
1297,Biomass_thermal,3.2,-8.28205621,-35.03807195,2017,1725409.765
1301,Biomass_thermal,80,-21.32450477,-50.949413,2017,57791941.85
1305,Biomass_thermal,28,-17.12289764,-46.6633883,2017,20227179.65
1309,Biomass_thermal,50,-20.03608642,-50.66621362,2017,36119963.66
1313,Biomass_thermal,25,-21.10037467,-51.48213455,2017,18059981.83
1317,Biomass_thermal,71.5,-18.80008333,-52.90986667,2017,51651548.03
1321,Biomass_thermal,19,-21.08203967,-49.91196355,2017,13725586.19
1325,Biomass_thermal,30,-20.35411,-50.18183194,2017,21671978.2
1329,Biomass_thermal,2,-22.401788,-54.442125,2017,1444798.546
1333,Biomass_thermal,60,-20.35411,-50.18183194,2017,43343956.39
1337,Biomass_thermal,16,-18.75548182,-48.61297338,2017,11558388.37
1341,Biomass_thermal,1.7,0.0368379,-51.14457011,2017,2460350.815
1345,Biomass_thermal,78,-15.082836,-49.299446,2017,56347143.31
1349,Biomass_thermal,4.225,-8.6925,-35.60583333,2017,2278080.081
1353,Biomass_thermal,3.6,-23.98864966,-51.83861455,2017,2630233.786
1357,Biomass_thermal,25,-19.30737208,-50.7082536,2017,18059981.83
1361,Biomass_thermal,3.6,-8.39698694,-35.06347194,2017,1941085.986
1365,Biomass_thermal,10,-21.02856267,-49.91837655,2017,7223992.732
1369,Biomass_thermal,25,-10.46812336,-37.18153455,2017,13479763.79
1373,Biomass_thermal,5,-18.41768194,-49.22087,2017,3611996.366
1377,Biomass_thermal,74.25,-20.21872716,-47.65387803,2017,53638146.03
1381,Biomass_thermal,16.52,-22.16160967,-50.47443455,2017,11934035.99
1385,Biomass_thermal,50,-20.9101542,-51.54405681,2017,36119963.66
1389,Biomass_thermal,33,-20.47239048,-47.87488284,2017,23839176.02
1393,Biomass_thermal,11.4,-18.68305556,-48.15805555,2017,8235351.714
1397,Biomass_thermal,70,-21.17427773,-47.62998516,2017,50567949.12
1401,Biomass_thermal,1.28,-23.28194389,-47.67147305,2017,924671.0697
1405,Biomass_thermal,40,-19.34680133,-48.23220122,2017,28895970.93
1409,Biomass_thermal,21.2,-22.45413334,-53.30467222,2017,15314864.59
1413,Biomass_thermal,80,-9.19801513,-48.14333793,2017,115781214.8
1417,Biomass_thermal,16,-17.95103127,-49.88830242,2017,11558388.37
1421,Biomass_thermal,20,-19.70962076,-50.33470122,2017,14447985.46
1425,Biomass_thermal,14,-21.00234,-48.28531,2017,10113589.82
1429,Biomass_thermal,40,-21.48740967,-51.36043455,2017,28895970.93
1433,Biomass_thermal,60,-22.54628744,-51.81886789,2017,43343956.39
1437,Biomass_thermal,4.4,-21.10355006,-50.23016617,2017,3178556.802
1441,Biomass_thermal,5,-22.53129859,-47.38696185,2017,3611996.366
1445,Biomass_thermal,1.2,-28.63778,-49.24214,2017,876744.5955
1449,Biomass_thermal,15,-23.65916967,-53.39944455,2017,10959307.44
1453,Biomass_thermal,8,-10.5061,-37.05483306,2017,4313524.413
1457,Biomass_thermal,33.75,-21.30927611,-51.84714,2017,24380975.47
1461,Biomass_thermal,4.2,-18.97055555,-50.64027778,2017,3034076.947
1465,Biomass_thermal,35,-22.35041833,-48.10598657,2017,25283974.56
1469,Biomass_thermal,3.6,-20.01672593,-47.61586809,2017,2600637.383
1473,Biomass_thermal,30,-17.0637861,-46.17999994,2017,21671978.2
1477,Biomass_thermal,30,-20.93750119,-48.25277659,2017,21671978.2
1481,Biomass_thermal,16,-21.5997425,-49.54,2017,11558388.37
1485,Biomass_thermal,4.4,-4.28624954,-42.98831793,2017,6367966.815
1489,Biomass_thermal,50,-18.4411222,-49.19010049,2017,36119963.66
1493,Biomass_thermal,39.5,-21.31738213,-48.10986231,2017,28534771.29
1497,Biomass_thermal,47,-17.33041666,-50.49572222,2017,33952765.84
1501,Biomass_thermal,42,-22.85850923,-51.377479,2017,30686060.84
1505,Biomass_thermal,3,-21.511276,-51.434012,2017,2167197.82
