ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
4,Biomass_thermal,71,-20.48184967,-47.86622455,2020,54761097.86
8,Biomass_thermal,30,-15.03297384,-57.21052538,2020,23138492.05
12,Biomass_thermal,8.4,-20.74957275,-47.5686176,2020,6478777.775
16,Biomass_thermal,63,-21.21160967,-48.82963455,2020,48590833.31
20,Biomass_thermal,40,-22.65729996,-47.21090003,2020,30851322.74
24,Biomass_thermal,9,-21.11118967,-47.81657455,2020,6941547.616
28,Biomass_thermal,11.5,-22.79900328,-47.12506283,2020,8869755.288
32,Biomass_thermal,14,-22.58236967,-47.52161455,2020,10797962.96
36,Biomass_thermal,5.8,-22.41211192,-46.80530719,2020,4473441.797
40,Biomass_thermal,14.7,-19.9881,-47.79816,2020,11337861.11
44,Biomass_thermal,51,-22.57108967,-50.64415455,2020,39335436.49
48,Biomass_thermal,16.4,-20.77865967,-48.19187455,2020,12649042.32
52,Biomass_thermal,54,-21.18146967,-48.64470455,2020,41649285.7
56,Biomass_thermal,84,-21.76277778,-48.08388889,2020,64787777.75
60,Biomass_thermal,35,-21.17198178,-47.61886799,2020,26994907.4
64,Biomass_thermal,50,-22.99734967,-47.52019455,2020,38564153.42
68,Biomass_thermal,8,-21.32896867,-50.95548817,2020,6170264.548
72,Biomass_thermal,8,-8.55789966,-35.53499455,2020,4134225.554
76,Biomass_thermal,97,-20.61331879,-48.00080787,2020,74814457.64
80,Biomass_thermal,43,-20.93854716,-48.25026517,2020,33165171.94
84,Biomass_thermal,40.75,-22.4264,-47.3575,2020,31429785.04
88,Biomass_thermal,80.3,-22.48351967,-48.77101455,2020,61934030.4
92,Biomass_thermal,4.8,-22.81638889,-47.56805556,2020,3702158.729
96,Biomass_thermal,70,-21.88559823,-47.30533168,2020,53989814.79
100,Biomass_thermal,73,-21.35804889,-48.06558306,2020,56303664
104,Biomass_thermal,62.9,-22.62529358,-48.75681592,2020,48513705.01
