ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
2023,Gas_thermal,102.89,-20.5246084,-43.67546915,2019,30202299.11
2043,Gas_thermal,2.165,-3.57916666,-61.40555555,2019,1311309.715
2047,Gas_thermal,4.57,-3.71027777,-61.66305555,2019,2767984.017
2059,Gas_thermal,3.35,-3.71666053,-38.47283271,2019,838468.9757
2127,Gas_thermal,2.165,-3.29527777,-61.21583333,2019,1311309.715
2135,Gas_thermal,130.71,-12.68722652,-38.35256934,2019,32715307.41
2179,Gas_thermal,4.57,-3.78305559,-62.03444445,2019,2767984.017
2211,Gas_thermal,5.16,-22.786,-43.312,2019,1514664.821
2227,Gas_thermal,226,-19.99055687,-44.09838989,2019,66339970.83
2263,Gas_thermal,87.048,-21.68545367,-43.44747855,2019,25552043.28
2335,Gas_thermal,826.78,-22.29878767,-41.87303455,2019,242692748.2
2423,Gas_thermal,52,-25.56722222,-49.36666666,2019,1183571.85
2427,Gas_thermal,75.56,-23.181093,-45.818979,2019,22179859.27
2431,Gas_thermal,62.5,-12.62400966,-38.67053455,2019,15643077.91
2435,Gas_thermal,106.67,-22.72462067,-47.11886755,2019,31311879.15
2451,Gas_thermal,11,-23.76464186,-46.3745248,2019,3228936.633
2459,Gas_thermal,39.9,-23.54243609,-46.27854896,2019,11712233.79
2487,Gas_thermal,138.68,-23.29488966,-45.98104455,2019,40708084.76
2495,Gas_thermal,639.9,-29.75989867,-56.99053455,2019,14564762.05
2543,Gas_thermal,529.2,-15.596,-56.097,2019,155341206
2563,Gas_thermal,177.97,-22.51539722,-44.12456944,2019,52241259.33
2571,Gas_thermal,177.116,-20.54722222,-54.74972222,2019,51990576.43
2607,Gas_thermal,1000,-22.91426934,-43.76529191,2019,293539693.9
2615,Gas_thermal,166,-3.12977675,-60.03278281,2019,100543839.6
2619,Gas_thermal,185.891,-12.70378766,-38.56692355,2019,46526518.32
2623,Gas_thermal,13.08,-22.86527778,-43.61194444,2019,3839499.197
2627,Gas_thermal,63.3,-22.71444389,-43.26805611,2019,18581062.63
2643,Gas_thermal,7.7,-23.18200967,-46.87453455,2019,2260255.643
2671,Gas_thermal,484.15,-25.58830447,-49.3558616,2019,11019736.75
2695,Gas_thermal,4.95,-22.87665194,-43.227875,2019,1453021.485
2707,Gas_thermal,989.2,-22.70962067,-43.24581255,2019,290369465.3
2719,Gas_thermal,22.5,-23.63878767,-46.46664555,2019,6604643.114
2723,Gas_thermal,25,-21.71554367,-41.32853455,2019,7338492.349
2727,Gas_thermal,360,-22.72004303,-43.64687353,2019,105674289.8
2731,Gas_thermal,13.898,-22.75700967,-47.14453455,2019,4079614.666
2743,Gas_thermal,385.819,-20.74100967,-51.65414555,2019,113253191.2
2747,Gas_thermal,4.794,-3.723805,-38.58992806,2019,1199886.648
2751,Gas_thermal,2.1,-20.23669133,-40.27884324,2019,616433.3573
2755,Gas_thermal,2.1,-23.45900967,-46.52353455,2019,616433.3573
2759,Gas_thermal,3.84,-23.65894302,-46.72094438,2019,1127192.425
2763,Gas_thermal,4.6,-29.79530569,-51.14926167,2019,104700.5867
2771,Gas_thermal,249.9,-23.87553052,-46.43182548,2019,73355569.52
2775,Gas_thermal,922.615,-22.29989867,-41.86581255,2019,270824124.7
2779,Gas_thermal,532.756,-8.39906566,-34.95692355,2019,133343097.8
2783,Gas_thermal,349,-8.76889194,-63.83144611,2019,102445353.2
2791,Gas_thermal,248.573,-29.87637109,-51.14692756,2019,5657769.336
2803,Gas_thermal,8.316,-12.89600966,-38.29053455,2019,2081405.374
2807,Gas_thermal,30.775,-22.37200005,-46.94200003,2019,9033684.081
2811,Gas_thermal,9.119,-25.58471894,-49.63612374,2019,207557.5327
2819,Gas_thermal,3.355,-23.59800967,-46.74353455,2019,984825.6732
2823,Gas_thermal,386.08,-23.69888869,-46.678611,2019,113329805
2827,Gas_thermal,4,-22.880765,-42.020075,2019,1174158.776
2839,Gas_thermal,3.646,-20.32972217,-40.29250071,2019,1070245.724
2847,Gas_thermal,322.96715,-5.3825,-36.81861111,2019,80835204.61
2851,Gas_thermal,3.1875,-9.70600966,-35.88553455,2019,797796.9732
2863,Gas_thermal,3.2,-22.89900967,-43.19853455,2019,939327.0206
2875,Gas_thermal,5.68,-5.85400966,-35.34453455,2019,1421642.92
2879,Gas_thermal,49.725,-8.26891511,-35.02454525,2019,12445632.78
2903,Gas_thermal,2.825,-23.54400967,-46.62653455,2019,829249.6354
2907,Gas_thermal,3,-22.87562536,-42.07289903,2019,880619.0818
2911,Gas_thermal,3.3,-29.91869695,-51.18103,2019,75111.29048
2915,Gas_thermal,326.601,-3.68111114,-38.86611085,2019,81744718.19
2919,Gas_thermal,220,-3.6925,-38.87166694,2019,55063634.23
2923,Gas_thermal,1.204,-23.45900967,-46.52353455,2019,353421.7915
2927,Gas_thermal,4.8,-22.93659057,-43.3793158,2019,1408990.531
2931,Gas_thermal,7.902,-22.7122887,-47.005239,2019,2319550.662
2935,Gas_thermal,10.5,-23.30100967,-45.95653455,2019,3082166.786
2939,Gas_thermal,4.98,-4.09500966,-38.48653455,2019,1246440.447
2943,Gas_thermal,9,-23.09514572,-45.82199254,2019,2641857.246
2959,Gas_thermal,4.984,-22.89972222,-43.21415704,2019,1463001.835
2977,Gas_thermal,1.2,-19.75311424,-44.8970524,2019,352247.6327
3033,Gas_thermal,4.6,-10.99405228,-37.09491709,2019,1151330.534
3037,Gas_thermal,1.2,-19.46738079,-44.15820236,2019,352247.6327
3041,Gas_thermal,4.781,-12.69881695,-38.32574,2019,1196632.887
3085,Gas_thermal,19.299,-19.94323167,-44.00609055,2019,5665022.553
3109,Gas_thermal,16.065,-22.89900967,-43.19853455,2019,4715715.183
3117,Gas_thermal,3,-26.92084646,-49.0700546,2019,68282.99135
3121,Gas_thermal,2,-21.76092389,-43.34881695,2019,587079.3879
3129,Gas_thermal,2.952,-29.951,-51.094,2019,67190.46349
3201,Gas_thermal,0.334,-29.16689889,-51.17886,2019,7602.173037
3221,Gas_thermal,1.6,-23.54400967,-46.62653455,2019,469663.5103
3289,Gas_thermal,0.1,-20.45803,-54.61574389,2019,29353.96939
3361,Gas_thermal,1.6,-22.87665194,-43.227875,2019,469663.5103
3369,Gas_thermal,4.072,-8.28986389,-35.03848889,2019,1019177.812
3433,Gas_thermal,7,-25.591645,-49.40194,2019,159326.9798
3445,Gas_thermal,2.5,-20.11438135,-44.88195018,2019,733849.2349
3465,Gas_thermal,1.2,-20.10562545,-44.90850691,2019,352247.6327
3473,Gas_thermal,75.477,-2.98156522,-60.01775678,2019,45715345.66
3641,Gas_thermal,4,-23.61155833,-46.69783889,2019,1174158.776
3645,Gas_thermal,73.4,-3.09105556,-60.07297222,2019,44457336.29
3649,Gas_thermal,8.76,-23.65751,-46.53087389,2019,2571407.719
3673,Gas_thermal,0.79,-9.51366664,-35.78510071,2019,197728.5047
3825,Gas_thermal,73.4,-2.93692633,-60.01239566,2019,44457336.29
3829,Gas_thermal,2.6,-10.90700966,-37.06253455,2019,650752.0409
4005,Gas_thermal,21,-22.521843,-44.09525678,2019,6164333.573
4017,Gas_thermal,6,-8.06276194,-34.88894194,2019,1501735.479
4089,Gas_thermal,1.063,-22.50042432,-43.22719841,2019,312032.6947
4161,Gas_thermal,5.25,-3.60563305,-38.97207611,2019,1314018.544
4197,Gas_thermal,10.22,-20.18410336,-40.24141627,2019,2999975.672
4261,Gas_thermal,0.334,-23.56267633,-46.62386789,2019,98042.25778
4341,Gas_thermal,5.25,-23.60323744,-46.68738733,2019,1541083.393
4357,Gas_thermal,3,-22.885,-43.28472222,2019,880619.0818
4385,Gas_thermal,1.3,-23.08600149,-46.95100413,2019,381601.6021
4421,Gas_thermal,4,-21.75189889,-41.33047611,2019,1174158.776
4453,Gas_thermal,1.3,-22.87602778,-43.46548611,2019,381601.6021
4457,Gas_thermal,1.75,-23.66267633,-46.65753455,2019,513694.4644
4737,Gas_thermal,1.3,-23.53156522,-46.76192344,2019,381601.6021
4917,Gas_thermal,2.2,-3.32833333,-61.20947223,2019,1332508.717
4921,Gas_thermal,3.3,-3.74927367,-61.6594783,2019,1998763.076
4925,Gas_thermal,3.3,-3.58008333,-61.40447222,2019,1998763.076
4961,Gas_thermal,0.3,-19.17462078,-44.50609011,2019,88061.90818
5117,Gas_thermal,240,-19.533906,-39.800888,2019,70449526.55
5141,Gas_thermal,1.3,-22.78525306,-43.30988805,2019,381601.6021
5273,Gas_thermal,270.467,-4.86504391,-44.35055645,2019,163818016
5277,Gas_thermal,4.655,-20.45803,-54.61574389,2019,1366427.275
5281,Gas_thermal,337.6,-26.287518,-48.878529,2019,204479519.5
5285,Gas_thermal,337.6,-19.75400967,-40.37653455,2019,204479519.5
5389,Gas_thermal,4.206,-23.56906522,-46.68803455,2019,1234627.953
5497,Gas_thermal,100,-8.38594432,-35.0300023,2019,25028924.65
5601,Gas_thermal,2.6,-8.06276194,-34.88894194,2019,650752.0409
5625,Gas_thermal,4.9,-3.68745966,-45.42803455,2019,2967860.325
5673,Gas_thermal,1,-12.35518694,-38.37629389,2019,250289.2465
5733,Gas_thermal,2.9,-9.6706812,-35.82560163,2019,725838.8148
5809,Gas_thermal,530,-22.72223022,-43.64295722,2019,155576037.8
5841,Gas_thermal,518.8,-4.82208611,-44.35470833,2019,314229782.9
5877,Gas_thermal,2.055,-23.58687115,-46.67944009,2019,603224.0711
6173,Gas_thermal,1.3,-23.5938221,-46.69095248,2019,381601.6021
6197,Gas_thermal,2.055,-23.64608966,-46.63864455,2019,603224.0711
6205,Gas_thermal,4.92,-23.64608966,-46.63864455,2019,1444215.294
6357,Gas_thermal,12.03,-22.93261982,-43.36564166,2019,3531282.518
6493,Gas_thermal,56.277,-4.81412078,-44.34364566,2019,34086178.67
6569,Gas_thermal,218,-3.58471389,-38.85593333,2019,54563055.73
6921,Gas_thermal,3.69926,-22.91919966,-43.44079455,2019,1085879.648
6953,Gas_thermal,590.75,-3.11740532,-59.92955004,2019,357808874.8
7013,Gas_thermal,1.15,-22.71638889,-47.13027778,2019,337570.648
7017,Gas_thermal,1593.199,-10.81564623,-36.93706246,2019,398760577.2
7085,Gas_thermal,28.022,-12.49978533,-38.20780299,2019,7013605.265
7125,Gas_thermal,1.2,-20.45803,-54.61574389,2019,352247.6327
7133,Gas_thermal,2,-21.18472222,-51.16611111,2019,587079.3879
