ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
2407,Oil_thermal,0.048,-6.75281556,-37.74468611,2019,8725.294024
2411,Oil_thermal,15.3,-1.76200966,-55.85653455,2019,1586462.553
2415,Oil_thermal,2.3,-2.4210648,-48.15092695,2019,238487.8348
2419,Oil_thermal,71.9,-29.8698262,-51.17719592,2019,35140786.55
2439,Oil_thermal,2.344,-12.93517633,-51.81275678,2019,426085.1915
2443,Oil_thermal,6,-23.87383333,-46.42641667,2019,1090661.753
2447,Oil_thermal,2.67,-2.57139445,-57.86943436,2019,276853.2691
2455,Oil_thermal,2.84,-0.42055555,-65.03527779,2019,294480.6308
2463,Oil_thermal,20.02,-4.25350966,-69.92914555,2019,2075881.067
2467,Oil_thermal,3.78,-5.61739866,-63.17831255,2019,391949.572
2471,Oil_thermal,16.482,-3.35045366,-64.66081255,2019,1709024.562
2475,Oil_thermal,4.2,-2.88781371,-67.79418371,2019,435499.5245
2479,Oil_thermal,4.7592,-3.84517633,-32.41720121,2019,590525.053
2483,Oil_thermal,0.95,-3.69305555,-61.06444444,2019,98505.84482
2491,Oil_thermal,4.94,-2.53073166,-57.75109055,2019,512230.3931
2499,Oil_thermal,5.65,-2.61391578,-56.66644576,2019,585850.5508
2503,Oil_thermal,0.308,-1.39136033,-69.42428279,2019,31936.6318
2507,Oil_thermal,1.355,-3.53235922,-64.41015251,2019,140500.4418
2511,Oil_thermal,0.429,-2.78900966,-57.06053455,2019,44483.16571
2515,Oil_thermal,0.686,-3.27694444,-60.93305555,2019,71131.589
2519,Oil_thermal,1.112,-8.84045411,-49.72192344,2019,115303.6836
2523,Oil_thermal,5.02,-3.10591691,-67.94644389,2019,520525.6221
2527,Oil_thermal,0.016,-1.395,-61.78416667,2019,1659.045808
2531,Oil_thermal,2.2,-29.75628744,-51.13775678,2019,1075239.644
2535,Oil_thermal,0.2592,-1.52733889,-52.576835,2019,26876.54208
2539,Oil_thermal,4.12,-3.46406418,-68.94884092,2019,427204.2954
2547,Oil_thermal,0.789,-2.95045366,-58.05247855,2019,81811.69638
2551,Oil_thermal,225.1,-20.12500967,-40.29853455,2019,40917993.43
2555,Oil_thermal,8.988,-23.20766388,-46.82340351,2019,1633811.306
2559,Oil_thermal,5.1,-2.74968043,-58.02233714,2019,528820.8512
2567,Oil_thermal,8.78,-0.12944444,-67.08972222,2019,910401.3869
2575,Oil_thermal,2.76,-3.12184266,-58.14775655,2019,286185.4018
2579,Oil_thermal,8.2,-6.66055601,-69.8761111,2019,850260.9764
2583,Oil_thermal,5.1,-2.98601703,-65.15742708,2019,528820.8512
2587,Oil_thermal,0.72,-1.79795411,-50.70581233,2019,74657.06134
2599,Oil_thermal,2.68,-2.83777326,-58.20971967,2019,277890.1728
2603,Oil_thermal,0.72,-0.12600966,-67.07953455,2019,74657.06134
