ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
1482,Biomass_thermal,16,-21.5997425,-49.54,2018,11897026.87
1486,Biomass_thermal,4.4,-4.28624954,-42.98831793,2018,5241684.701
1490,Biomass_thermal,50,-18.4411222,-49.19010049,2018,37178208.98
1494,Biomass_thermal,39.5,-21.31738213,-48.10986231,2018,29370785.09
1498,Biomass_thermal,47,-17.33041666,-50.49572222,2018,34947516.44
1502,Biomass_thermal,42,-22.85850923,-51.377479,2018,33452345.14
1506,Biomass_thermal,3,-21.511276,-51.434012,2018,2230692.539
1510,Biomass_thermal,40,-21.21184299,-48.82803455,2018,29742567.18
1514,Biomass_thermal,1.2,-17.21974194,-46.87541889,2018,892277.0155
1518,Biomass_thermal,4.6,-9.05244806,-35.39833389,2018,2670386.778
1522,Biomass_thermal,30,-22.92363213,-48.92925475,2018,22306925.39
1526,Biomass_thermal,41.4,-18.77092284,-50.22396765,2018,30783557.04
1530,Biomass_thermal,5.8,-31.7455,-52.42458057,2018,4619609.567
1534,Biomass_thermal,7,-21.77737497,-50.88740561,2018,5204949.257
1538,Biomass_thermal,62.5,-9.77704647,-36.08536859,2018,36282429.04
1542,Biomass_thermal,30,-20.08714223,-46.03991225,2018,22306925.39
1546,Biomass_thermal,34,-20.48622531,-49.53904795,2018,25281182.11
1550,Biomass_thermal,8,-20.22999598,-48.62444503,2018,5948513.437
1554,Biomass_thermal,5,-8.10962077,-35.00386788,2018,2902594.323
1558,Biomass_thermal,30,-21.7802247,-55.57659709,2018,22306925.39
1562,Biomass_thermal,55,-22.10472206,-48.48137753,2018,40896029.88
1566,Biomass_thermal,32,-17.68194022,-50.10313733,2018,23794053.75
1570,Biomass_thermal,40,-21.35236942,-51.35639419,2018,29742567.18
1574,Biomass_thermal,1.2,-30.97620861,-54.64368442,2018,955781.2898
1578,Biomass_thermal,43,-22.65241461,-51.7977138,2018,34248829.55
1582,Biomass_thermal,28,-22.33668499,-47.40838559,2018,20819797.03
1586,Biomass_thermal,51.6,-19.251694,-44.984972,2018,38367911.67
1590,Biomass_thermal,2,-22.89160244,-45.33693736,2018,1487128.359
1594,Biomass_thermal,25,-20.68855889,-49.11047972,2018,18589104.49
1598,Biomass_thermal,9.696,-12.57416597,-55.71806522,2018,7209598.286
1602,Biomass_thermal,8,-30.10144917,-53.65444417,2018,6371875.265
1606,Biomass_thermal,20,-18.35347,-49.41785,2018,14871283.59
1610,Biomass_thermal,35,-22.35041833,-48.10598657,2018,26024746.29
1614,Biomass_thermal,19.2,-6.68319366,-35.14897261,2018,11145962.2
1618,Biomass_thermal,11.3,-6.9572225,-35.13555396,2018,6559863.171
1622,Biomass_thermal,20,-17.92397222,-50.63523056,2018,14871283.59
1626,Biomass_thermal,48.5,-20.40611111,-51.02916667,2018,36062862.71
1630,Biomass_thermal,20,-21.33969444,-51.36586111,2018,14871283.59
1634,Biomass_thermal,2.8,-22.15060876,-51.0286572,2018,2081979.703
1638,Biomass_thermal,5,-4.62388889,-43.61416667,2018,5956459.888
1642,Biomass_thermal,8.5,-18.39083333,-49.20444444,2018,6320295.527
1646,Biomass_thermal,12,-15.7044,-58.1253,2018,8922770.155
1650,Biomass_thermal,11.2,-3.71751,-47.4876,2018,13342470.15
1654,Biomass_thermal,70,-21.05069444,-50.84391664,2018,52049492.57
1658,Biomass_thermal,20,-17.61775002,-50.71438891,2018,14871283.59
1662,Biomass_thermal,30,-21.09911365,-51.4082119,2018,22306925.39
1666,Biomass_thermal,5,-1.16638889,-60.23399694,2018,5956459.888
1670,Biomass_thermal,35,-18.7556961,-48.61180555,2018,26024746.29
1674,Biomass_thermal,40,-19.92416098,-49.15502841,2018,29742567.18
1678,Biomass_thermal,40,-22.32505523,-53.82117306,2018,29742567.18
1682,Biomass_thermal,4.2,-22.26463855,-54.54854528,2018,3122969.554
1686,Biomass_thermal,45,-21.34320209,-47.15591937,2018,33460388.08
1690,Biomass_thermal,15,-18.87769722,-49.26573889,2018,11153462.69
